"CUSTOMER_KEY"	"CUSTOMER_ID"	"OPERATING_REVENUE_TRAILING_365"	"CUSTOMER_ORDER_FIRST_PLACED_DTTM"	"CUSTOMER_ADDRESS_ZIP"	"CUSTOMER_ADDRESS_CITY"	"CUSTOMER_ADDRESS_STATE"	"name"	"email"	"password_hash"	"password"	"persona_summary"	"preferred_brands"	"special_diet"	"possible_next_buys"	"price_range_food"	"price_range_treats"	"price_range_waste_management"	"price_range_beds"	"price_range_feeders"	"price_range_leashes_and_collars"
"11529750838"	"51427929"	"5493.011"	"2019-01-15 05:00:00.000"	"29588-1901"	"MYRTLE BEACH"	"SC"	"Andrew Zimmerman"	"andrew.zimmerman@gmail.com"	"$2b$12$8co.VpDiVQ/5eLocmPaUCe1QrK8MELKbe23lKz6rxh6Qig9XhpdbW"	"r!pI2ALdiM^F"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"9769603"	"11316517"	"5492.792"	"2016-11-06 04:00:00.000"	"10001"	"New York"	"NY"	"Maureen Hicks"	"maureen.hicks@gmail.com"	"$2b$12$wsbENsssqIPatlTJfUvmDuEl8kdeIKohDCocWMoh8yqZ/IA8pMVzi"	"&(&P*SwlJz8L"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"5624750986"	"41216633"	"5490.12756"	"2018-08-27 04:00:00.000"	"81623-8837"	"CARBONDALE"	"CO"	"Elizabeth Jenkins"	"elizabeth.jenkins@gmail.com"	"$2b$12$xK6CYAUcM/IHMxX8rOSCI.zR.JIvoKiWnLWZZ8cazv8OLpz4EO8CG"	"_dw6V$XntfNy"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"3244855"	"457790"	"5486.2259"	"2013-03-30 04:00:00.000"	"17350-8579"	"NEW OXFORD"	"PA"	"Kathryn Meyers"	"kathryn.meyers@gmail.com"	"$2b$12$vVoSMxVQt8PRbY2i6nx0Au8S1kHPLVyHnNH4h9Xz66hGEA7.sutUu"	"Xt)hCkih&ba8"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"5994139"	"6813888"	"5485.73686"	"2016-02-25 00:00:00.000"	"22033"	"Fairfax"	"VA"	"Barbara Reynolds"	"barbara.reynolds@gmail.com"	"$2b$12$.4052NbR7MDONev7rpzp/e6Ah/wAMnVOgceFA31AB1MMWU8GcSbsW"	"7qRFaelH@3FW"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"1137000987"	"21106197"	"5484.1168"	"2017-08-22 00:00:00.000"	"30143-3554"	"Jasper"	"GA"	"Bradley Smith"	"bradley.smith@gmail.com"	"$2b$12$x.sU4.O3U8oEbArt/bMf7uz6fuYsh0udoeaENHzS1I5P8T/t3BM9O"	"^Jq3#sw&rkNz"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"5969751249"	"42273543"	"5481.51533"	"2018-09-12 00:00:00.000"	"05486-4009"	"SOUTH HERO"	"VT"	"Dr. Michael Santiago PhD"	"dr.phd@gmail.com"	"$2b$12$Qq6XIIIqY69bnbSeVB5eL.B5tubWQKoeujvwoshuT39dBFiKoVLEu"	"&tL2Np+GX4r^"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"47358862900"	"164616031"	"5480.8051"	"2021-09-13 04:00:00.000"	"11727-2308"	"CORAM"	"NY"	"Cynthia Walker"	"cynthia.walker@gmail.com"	"$2b$12$UfE0S6yaBU4sJsZYoh57TudLDQugDEvKWQyMzo85MtdnRhdeLpHhK"	"mmsYSHih(Z2l"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
"8799702"	"6416281"	"5480.50187"	"2016-01-26 00:00:00.000"	"92065"	"Ramona"	"CA"	"Alyssa Tran"	"alyssa.tran@gmail.com"	"$2b$12$wp/L9a2T.7YtR4l0hVPz4uq75R5xdxJG0tWTG7OZwnMmU/k1S3r0G"	"3QVjZrFg@XcN"	"This user exhibits a strong preference for dog treats, particularly from the SmartBones brand, indicating a focus on high-quality, rawhide-free options. They have a moderate spending habit, with an average spend around $15, but a higher average for food purchases at about $48.96. The user prefers grain-free options and is actively engaged in purchasing, showing a notable conversion rate of 36%. They are likely to continue buying from brands they are loyal to, such as SmartBones and Wellness."	"[""SmartBones"", ""Wellness""]"	"[""Grain-Free"", ""Rawhide-Free""]"	"Recently bought treats and grain-free dog food, so might buy more grain-free treats."	"{""min"": 48.96, ""max"": 48.96}"	"{}"	"{}"	"{}"	"{}"	"{}"
"32733751584"	"97484723"	"5479.49412"	"2020-05-23 04:00:00.000"	"89449"	"STATELINE"	"NV"	"Melissa Barrett"	"melissa.barrett@gmail.com"	"$2b$12$Tk6Be4J.CInptUyxOsoeLeKorccUj2UGZAv.a9bUIkxEFSOfc0tjy"	"f&Tg1MzgYEF5"	"The user exhibits a strong preference for purchasing dog food and treats. They have demonstrated brand loyalty primarily towards Purina Beneful, Milk-Bone, and Canine Carry Outs, with a tendency to buy food products that maintain a higher protein content and include grains. Spending habits indicate a focus on mid to low-priced items, as reflected in their average expenditure of approximately $13.93 per product. The user has made frequent purchases, particularly in the 'Food' and 'Treats' categories, suggesting they prioritize these products for their pet's nutrition and enjoyment."	"[""Purina Beneful"", ""Milk-Bone"", ""Canine Carry Outs""]"	"[""High-Protein"", ""With Grain"", ""Pea-Free"", ""Rawhide-Free""]"	"Recently bought Canine Carry Outs and Milk-Bone treats, so might buy more treats or related accessories."	"{""min"": 16.48, ""max"": 16.48}"	"{""min"": 8.99, ""max"": 14.48}"	"{}"	"{}"	"{}"	"{}"
"2292259854"	"29989442"	"5476.01618"	"2018-02-07 00:00:00.000"	"91402-1250"	"Panorama City"	"CA"	"Tara Chang"	"tara.chang@gmail.com"	"$2b$12$Hako2lVo8Z0CzRgsQPZJTewMudCAK0FhPsubt4u1qsUQxr4joQbSe"	"_pcp4E$(63NM"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"11709750260"	"42277568"	"5475.76547"	"2019-01-24 00:00:00.000"	"32778"	"TAVARES"	"FL"	"Robert Nelson"	"robert.nelson@gmail.com"	"$2b$12$6cfqZWfAeWbK3etvEN18AOwUnN005.0GUnRuMLNR7.Det7p9ecOH2"	"on7dHIfB+jGX"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"1729504590"	"24696877"	"5471.43843"	"2017-11-14 05:00:00.000"	"27021"	"King"	"NC"	"Felicia Gonzales"	"felicia.gonzales@gmail.com"	"$2b$12$euc0.ZpF3n71WLSj4X9imerGePq0cqNXVX8mN5ee3y1HlnJsOsjZK"	"c6XIWFje3Z)l"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"754378"	"8446656"	"5471.01614"	"2016-06-12 00:00:00.000"	"53190"	"Whitewater"	"WI"	"Jeffrey Stuart"	"jeffrey.stuart@gmail.com"	"$2b$12$6kygOwiTAj2UuQabEXpkx.WtaWxuuiY6nGuROS8YidV69WXyEnW8m"	"@!4N_hd8A+Bw"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"28564002684"	"84178597"	"5470.87942"	"2020-01-22 00:00:00.000"	"35242-6945"	"BIRMINGHAM"	"AL"	"Daniel Salazar"	"daniel.salazar@gmail.com"	"$2b$12$X.x5rVn4.YBLTpdVjJY.yuvWF0iCjZUcRCkhe3PzqUrMuXG5L2jGu"	"4zO%Tyd*_Jgm"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"2838000219"	"33754466"	"5469.47964"	"2018-04-14 00:00:00.000"	"33146"	"Coral Gables"	"FL"	"Walter Tate"	"walter.tate@gmail.com"	"$2b$12$RIFG/Gf2SPT0d7/nflQ/PeOfG2TsJyXlUN9hVQWgMKBKdd1SO7aMe"	"_CuHkpJI_j5I"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"1299765854"	"22072092"	"5466.7651"	"2017-11-12 00:00:00.000"	"98682"	"Vancouver"	"WA"	"Luis Warren"	"luis.warren@gmail.com"	"$2b$12$mbsCM8cEKQUcC9..xMZ7YOH7J1nq9ncRtgfjZuFIavg.1eIKzpYXW"	"&$3!q#yH#GHL"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"238821"	"317890"	"5460.18538"	"2012-11-16 05:00:00.000"	"99019-8504"	"Liberty Lake"	"WA"	"Patrick Wade"	"patrick.wade@gmail.com"	"$2b$12$nD9ab9xQKvAYSnejZp2Bz./7ylwrMU8/TMvGWkt7dpJ6bLiPtvjs2"	"$02DFjmcMKY5"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
